"name","shop","host2_shop_url","host2_profile_url","photo_source_url","shop_monthly_rank","collected_at"
"KEITY","PLATINA -本店-","https://www.host2.jp/shop/platina/index.html","https://www.host2.jp/shop/platina/keity/index.html","https://www.host2.jp/shop/platina/keity/pr01-thum.jpg","1","2026-09-24"
"ノア","PRINCESS","https://www.host2.jp/shop/purinsesu/index.html","https://www.host2.jp/shop/purinsesu/noa/index.html","https://www.host2.jp/shop/purinsesu/noa/pr01-thum.jpg","1","2026-09-24"
"水瀬 葵","PRISM","https://www.host2.jp/shop/prism/index.html","https://www.host2.jp/shop/prism/aoi/index.html","https://www.host2.jp/shop/prism/aoi/pr01-thum.jpg","1","2026-09-24"
"綾波速人","Queen Bee","https://www.host2.jp/shop/queen_bee/index.html","https://www.host2.jp/shop/queen_bee/hayato/index.html","https://www.host2.jp/shop/queen_bee/hayato/pr01-thum.jpg","1","2026-09-24"
"A-E-G","RAISE","https://www.host2.jp/shop/raise01/index.html","https://www.host2.jp/shop/raise01/eiji/index.html","https://www.host2.jp/shop/raise01/eiji/pr01-thum.jpg","1","2026-09-24"
"蒼汰","Re:Act","https://www.host2.jp/shop/react/index.html","https://www.host2.jp/shop/react/sota2/index.html","https://www.host2.jp/shop/react/sota2/pr01-thum.jpg","1","2026-09-24"
"希空","Re:BORN","https://www.host2.jp/shop/reborn_gd/index.html","https://www.host2.jp/shop/reborn_gd/noa01/index.html","https://www.host2.jp/shop/reborn_gd/noa01/pr01-thum.jpg","1","2026-09-24"
"白恋風磨","RE:MAKE","https://www.host2.jp/shop/remake_gd/index.html","https://www.host2.jp/shop/remake_gd/fuma01/index.html","https://www.host2.jp/shop/remake_gd/fuma01/pr01-thum.jpg","1","2026-09-24"
"成瀬 遥","Re:STAR","https://www.host2.jp/shop/restar/index.html","https://www.host2.jp/shop/restar/haruka/index.html","https://www.host2.jp/shop/restar/haruka/pr01-thum.jpg","1","2026-09-24"
"あおい","Regulus -Lounge-","https://www.host2.jp/shop/regulus_2/index.html","https://www.host2.jp/shop/regulus_2/aoi/index.html","https://www.host2.jp/shop/regulus_2/aoi/pr01-thum.jpg","1","2026-09-24"
"黒崎 剛","RESISTANCE","https://www.host2.jp/shop/resistance/index.html","https://www.host2.jp/shop/resistance/go/index.html","https://www.host2.jp/shop/resistance/go/pr01-thum.jpg","1","2026-09-24"
"柊","REVEL","https://www.host2.jp/shop/revel/index.html","https://www.host2.jp/shop/revel/shu/index.html","https://www.host2.jp/shop/revel/shu/pr01-thum.jpg","1","2026-09-24"
"印南 春","RHYTHM","https://www.host2.jp/shop/rhythm/index.html","https://www.host2.jp/shop/rhythm/haru/index.html","https://www.host2.jp/shop/rhythm/haru/pr01-thum.jpg","1","2026-09-24"
"九十九沢 瞬","ROI","https://www.host2.jp/shop/roi/index.html","https://www.host2.jp/shop/roi/misutat/index.html","https://www.host2.jp/shop/roi/misutat/pr01-thum.jpg","1","2026-09-24"
"アラン","ROMANCE","https://www.host2.jp/shop/romance1/index.html","https://www.host2.jp/shop/romance1/aran/index.html","https://www.host2.jp/shop/romance1/aran/pr01-thum.jpg","1","2026-09-24"
"風磨","ROMEO & JULIET","https://www.host2.jp/shop/rj/index.html","https://www.host2.jp/shop/rj/fuma/index.html","https://www.host2.jp/shop/rj/fuma/pr01-thum.jpg","1","2026-09-24"
"尚弥","Roots","https://www.host2.jp/shop/roots_gd/index.html","https://www.host2.jp/shop/roots_gd/naoya/index.html","https://www.host2.jp/shop/roots_gd/naoya/pr01-thum.jpg","1","2026-09-24"
"千兎千尋","ROYAL COLLECTION TOKYO","https://www.host2.jp/shop/royalcollectiontokyo/index.html","https://www.host2.jp/shop/royalcollectiontokyo/chihiro/index.html","https://www.host2.jp/shop/royalcollectiontokyo/chihiro/pr01-thum.jpg","1","2026-09-24"
"りょう","Ruby","https://www.host2.jp/shop/ruby01/index.html","https://www.host2.jp/shop/ruby01/ryo/index.html","https://www.host2.jp/shop/ruby01/ryo/pr01-thum.jpg","1","2026-09-24"
"水無瀬 隼","RUTILE","https://www.host2.jp/shop/rutile/index.html","https://www.host2.jp/shop/rutile/shun/index.html","https://www.host2.jp/shop/rutile/shun/pr01-thum.jpg","1","2026-09-24"
"流川りおん","S PIDA","https://www.host2.jp/shop/spida/index.html","https://www.host2.jp/shop/spida/rion/index.html","https://www.host2.jp/shop/spida/rion/pr01-thum.jpg","1","2026-09-24"
"月城秋夜","SELENE","https://www.host2.jp/shop/selene/index.html","https://www.host2.jp/shop/selene/shuya02/index.html","https://www.host2.jp/shop/selene/shuya02/pr01-thum.jpg","1","2026-09-24"
"未来斗#超時空転生ジェノサイドガッティス","SH&#216;T by ACQUA","https://www.host2.jp/shop/shot/index.html","https://www.host2.jp/shop/shot/mikito/index.html","https://www.host2.jp/shop/shot/mikito/pr01-thum.jpg","1","2026-09-24"
"RAI","SINCE YOU... -Classic-","https://www.host2.jp/shop/sinceyouclassic/index.html","https://www.host2.jp/shop/sinceyouclassic/rai/index.html","https://www.host2.jp/shop/sinceyouclassic/rai/pr01-thum.jpg","1","2026-09-24"
"AYUMU","SINCE YOU... -Day'z本店-","https://www.host2.jp/shop/d02/index.html","https://www.host2.jp/shop/d02/ayumu01/index.html","https://www.host2.jp/shop/d02/ayumu01/pr01-thum.jpg","1","2026-09-24"
"命","SINCE YOU... -HEROINE-","https://www.host2.jp/shop/sinceyouheroine/index.html","https://www.host2.jp/shop/sinceyouheroine/mikoto/index.html","https://www.host2.jp/shop/sinceyouheroine/mikoto/pr01-thum.jpg","1","2026-09-24"
"本城雅輝","SINCE YOU... -LEGACY-","https://www.host2.jp/shop/sinceyoulegacy/index.html","https://www.host2.jp/shop/sinceyoulegacy/masaki/index.html","https://www.host2.jp/shop/sinceyoulegacy/masaki/pr01-thum.jpg","1","2026-09-24"
"拓真","SINCE YOU... -POTALA-","https://www.host2.jp/shop/shinsuyupotara/index.html","https://www.host2.jp/shop/shinsuyupotara/takuma/index.html","https://www.host2.jp/shop/shinsuyupotara/takuma/pr01-thum.jpg","1","2026-09-24"
"るいんぽす","SINCE YOU... -ZOO-","https://www.host2.jp/shop/sinceyouzoo/index.html","https://www.host2.jp/shop/sinceyouzoo/rui02/index.html","https://www.host2.jp/shop/sinceyouzoo/rui02/pr01-thum.jpg","1","2026-09-24"
"椿 鳴","SINCE YOU... -本店-","https://www.host2.jp/shop/sinceyou3/index.html","https://www.host2.jp/shop/sinceyou3/naru/index.html","https://www.host2.jp/shop/sinceyou3/naru/pr01-thum.jpg","1","2026-09-24"
"皇 瑛翔","SINCE YOU...ZERO","https://www.host2.jp/shop/sinceyouzero/index.html","https://www.host2.jp/shop/sinceyouzero/eito/index.html","https://www.host2.jp/shop/sinceyouzero/eito/pr01-thum.jpg","1","2026-09-24"
"渋谷 凰","SINCE YOU...α","https://www.host2.jp/shop/sinceyoua/index.html","https://www.host2.jp/shop/sinceyoua/otori/index.html","https://www.host2.jp/shop/sinceyoua/otori/pr01-thum.jpg","1","2026-09-24"
"反逆の空","SIX TOKYO -HONTEN-","https://www.host2.jp/shop/sixtokyo2/index.html","https://www.host2.jp/shop/sixtokyo2/sora/index.html","https://www.host2.jp/shop/sixtokyo2/sora/pr01-thum.jpg","1","2026-09-24"
"影 響","SLY's","https://www.host2.jp/shop/slys/index.html","https://www.host2.jp/shop/slys/hibiki/index.html","https://www.host2.jp/shop/slys/hibiki/pr01-thum.jpg","1","2026-09-24"
"蒼楽","SMAPPA!HANS AXEL VON FERSEN -Smappa! Group本店-","https://www.host2.jp/shop/smappahans/index.html","https://www.host2.jp/shop/smappahans/sora1/index.html","https://www.host2.jp/shop/smappahans/sora1/pr01-thum.jpg","1","2026-09-24"
"珀","SOLO","https://www.host2.jp/shop/solo/index.html","https://www.host2.jp/shop/solo/haku01/index.html","https://www.host2.jp/shop/solo/haku01/pr01-thum.jpg","1","2026-09-24"
"希空","STORIA","https://www.host2.jp/shop/storia/index.html","https://www.host2.jp/shop/storia/noa/index.html","https://www.host2.jp/shop/storia/noa/pr01-thum.jpg","1","2026-09-24"
"天塚洸佑","SUGAR HILL","https://www.host2.jp/shop/sugarhill1/index.html","https://www.host2.jp/shop/sugarhill1/kosuke/index.html","https://www.host2.jp/shop/sugarhill1/kosuke/pr01-thum.jpg","1","2026-09-24"
"朱野 翔","THE CHIC","https://www.host2.jp/shop/thechic/index.html","https://www.host2.jp/shop/thechic/sho02/index.html","https://www.host2.jp/shop/thechic/sho02/pr01-thum.jpg","1","2026-09-24"
"徳川流一","THE CLUB -本店-","https://www.host2.jp/shop/theclub2/index.html","https://www.host2.jp/shop/theclub2/ryuichi/index.html","https://www.host2.jp/shop/theclub2/ryuichi/pr01-thum.jpg","1","2026-09-24"
"轟 シオン","THE GENTLEMEN'S CLUB","https://www.host2.jp/shop/thegentlemens/index.html","https://www.host2.jp/shop/thegentlemens/shion01/index.html","https://www.host2.jp/shop/thegentlemens/shion01/pr01-thum.jpg","1","2026-09-24"
"詩音","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/shion01/index.html","https://www.host2.jp/shop/topdandy/shion01/pr01-thum.jpg","1","2026-09-24"
"sena","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/sena01/index.html","https://www.host2.jp/shop/topdandy1st/sena01/pr01-thum.jpg","1","2026-09-24"
"一ノ瀬 周","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/shu02/index.html","https://www.host2.jp/shop/topdandy2/shu02/pr01-thum.jpg","1","2026-09-24"
"岳","TOP DANDY JUICE","https://www.host2.jp/shop/topdandy_juice/index.html","https://www.host2.jp/shop/topdandy_juice/gaku/index.html","https://www.host2.jp/shop/topdandy_juice/gaku/pr01-thum.jpg","1","2026-09-24"
"sou","TOP DANDY TOKYO","https://www.host2.jp/shop/topdandy_tokyo/index.html","https://www.host2.jp/shop/topdandy_tokyo/sou/index.html","https://www.host2.jp/shop/topdandy_tokyo/sou/pr01-thum.jpg","1","2026-09-24"
"玄野 計","TOP DANDY vivid","https://www.host2.jp/shop/topdandyvivid/index.html","https://www.host2.jp/shop/topdandyvivid/kuro/index.html","https://www.host2.jp/shop/topdandyvivid/kuro/pr01-thum.jpg","1","2026-09-24"
"モブ骨憂汰","TOP DANDY ZERO","https://www.host2.jp/shop/topdandyzero/index.html","https://www.host2.jp/shop/topdandyzero/yuta/index.html","https://www.host2.jp/shop/topdandyzero/yuta/pr01-thum.jpg","1","2026-09-24"
"賢人","TOP DANDY別館","https://www.host2.jp/shop/topdandybekkan/index.html","https://www.host2.jp/shop/topdandybekkan/kento/index.html","https://www.host2.jp/shop/topdandybekkan/kento/pr01-thum.jpg","1","2026-09-24"
"大夢","TRIDENT","https://www.host2.jp/shop/trident/index.html","https://www.host2.jp/shop/trident/hiromu/index.html","https://www.host2.jp/shop/trident/hiromu/pr01-thum.jpg","1","2026-09-24"
"汐華 初流乃","TRUST","https://www.host2.jp/shop/trust01/index.html","https://www.host2.jp/shop/trust01/haruno/index.html","https://www.host2.jp/shop/trust01/haruno/pr01-thum.jpg","1","2026-09-24"
"湊","UNITED Dear's -cray-G-","https://www.host2.jp/shop/cray-g/index.html","https://www.host2.jp/shop/cray-g/minato/index.html","https://www.host2.jp/shop/cray-g/minato/pr01-thum.jpg","1","2026-09-24"
"天音恋愛","UNITED Dear's -本店-","https://www.host2.jp/shop/uniteddears/index.html","https://www.host2.jp/shop/uniteddears/rea/index.html","https://www.host2.jp/shop/uniteddears/rea/pr01-thum.jpg","1","2026-09-24"
"流川レオ","UNSER","https://www.host2.jp/shop/unser/index.html","https://www.host2.jp/shop/unser/reo02/index.html","https://www.host2.jp/shop/unser/reo02/pr01-thum.jpg","1","2026-09-24"
"桜木 凌","VALHALLA","https://www.host2.jp/shop/yggdrasill04/index.html","https://www.host2.jp/shop/yggdrasill04/ryo03/index.html","https://www.host2.jp/shop/yggdrasill04/ryo03/pr01-thum.jpg","1","2026-09-24"
"莉紅","VAMPIRE","https://www.host2.jp/shop/vampire/index.html","https://www.host2.jp/shop/vampire/riku/index.html","https://www.host2.jp/shop/vampire/riku/pr01-thum.jpg","1","2026-09-24"
"水咲空夜","VOCE","https://www.host2.jp/shop/voce/index.html","https://www.host2.jp/shop/voce/ryuya/index.html","https://www.host2.jp/shop/voce/ryuya/pr01-thum.jpg","1","2026-09-24"
"零王","VOGUE","https://www.host2.jp/shop/vogue2/index.html","https://www.host2.jp/shop/vogue2/reo/index.html","https://www.host2.jp/shop/vogue2/reo/pr01-thum.jpg","1","2026-09-24"
"黒碕健人","WORLD","https://www.host2.jp/shop/world/index.html","https://www.host2.jp/shop/world/kento/index.html","https://www.host2.jp/shop/world/kento/pr01-thum.jpg","1","2026-09-24"
"roku","yellow","https://www.host2.jp/shop/yellow01/index.html","https://www.host2.jp/shop/yellow01/roku01/index.html","https://www.host2.jp/shop/yellow01/roku01/pr01-thum.jpg","1","2026-09-24"
"櫻井瑛紫","YGGDRASILL","https://www.host2.jp/shop/yggdrasill01/index.html","https://www.host2.jp/shop/yggdrasill01/eiji/index.html","https://www.host2.jp/shop/yggdrasill01/eiji/pr01-thum.jpg","1","2026-09-24"
"あいと","ZION","https://www.host2.jp/shop/zion/index.html","https://www.host2.jp/shop/zion/aito/index.html","https://www.host2.jp/shop/zion/aito/pr01-thum.jpg","1","2026-09-24"
"淳","愛本店","https://www.host2.jp/shop/aihonten/index.html","https://www.host2.jp/shop/aihonten/atsushi/index.html","https://www.host2.jp/shop/aihonten/atsushi/pr01-thum.jpg","1","2026-09-24"
"芳村愛支","ЯEVIVAL","https://www.host2.jp/shop/revival02/index.html","https://www.host2.jp/shop/revival02/eto/index.html","https://www.host2.jp/shop/revival02/eto/pr01-thum.jpg","1","2026-09-24"
"星羅夢","a-ist Fellas","https://www.host2.jp/shop/fellas/index.html","https://www.host2.jp/shop/fellas/aran/index.html","https://www.host2.jp/shop/fellas/aran/pr01-thum.jpg","2","2026-09-24"
"七瀬ヒナタ","A.I.M","https://www.host2.jp/shop/aim2/index.html","https://www.host2.jp/shop/aim2/hinata/index.html","https://www.host2.jp/shop/aim2/hinata/pr01-thum.jpg","2","2026-09-24"
"つな","ACACIA","https://www.host2.jp/shop/acacia/index.html","https://www.host2.jp/shop/acacia/tsuna2/index.html","https://www.host2.jp/shop/acacia/tsuna2/pr01-thum.jpg","2","2026-09-24"
"夜凪ゆうは","ACQUA","https://www.host2.jp/shop/acqua/index.html","https://www.host2.jp/shop/acqua/yuha/index.html","https://www.host2.jp/shop/acqua/yuha/pr01-thum.jpg","2","2026-09-24"
"悟","ACQUA -Sapphire-","https://www.host2.jp/shop/sapphire/index.html","https://www.host2.jp/shop/sapphire/satoru/index.html","https://www.host2.jp/shop/sapphire/satoru/pr01-thum.jpg","2","2026-09-24"
"蓮","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/aoi2/index.html","https://www.host2.jp/shop/air/aoi2/pr01-thum.jpg","2","2026-09-24"
"有明優星","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/yusei/index.html","https://www.host2.jp/shop/airdiamond/yusei/pr01-thum.jpg","2","2026-09-24"
"大和刃牙","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/baki/index.html","https://www.host2.jp/shop/albaox/baki/pr01-thum.jpg","2","2026-09-24"
"鬼塚航陽","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/koyo/index.html","https://www.host2.jp/shop/alf/koyo/pr01-thum.jpg","2","2026-09-24"
"黒咲麗人","alice","https://www.host2.jp/shop/alice02/index.html","https://www.host2.jp/shop/alice02/rei01/index.html","https://www.host2.jp/shop/alice02/rei01/pr01-thum.jpg","2","2026-09-24"
"Taka","alice -second-","https://www.host2.jp/shop/alicesecond/index.html","https://www.host2.jp/shop/alicesecond/taka/index.html","https://www.host2.jp/shop/alicesecond/taka/pr01-thum.jpg","2","2026-09-24"
"日向 葵","ALL BLACK","https://www.host2.jp/shop/allblack1/index.html","https://www.host2.jp/shop/allblack1/aoi/index.html","https://www.host2.jp/shop/allblack1/aoi/pr01-thum.jpg","2","2026-09-24"
"玲音","ALL NOTORIOUS","https://www.host2.jp/shop/allnotorious/index.html","https://www.host2.jp/shop/allnotorious/renon/index.html","https://www.host2.jp/shop/allnotorious/renon/pr01-thum.jpg","2","2026-09-24"
"南雲吏月","ALL WHITE","https://www.host2.jp/shop/allfirsttime/index.html","https://www.host2.jp/shop/allfirsttime/ritsu02/index.html","https://www.host2.jp/shop/allfirsttime/ritsu02/pr01-thum.jpg","2","2026-09-24"
"優亜","ALLWHITE TERRACE","https://www.host2.jp/shop/allwhiteterrace/index.html","https://www.host2.jp/shop/allwhiteterrace/yua/index.html","https://www.host2.jp/shop/allwhiteterrace/yua/pr01-thum.jpg","2","2026-09-24"
"朝日奈こうき","alpha by ACQUA -本店-","https://www.host2.jp/shop/alpha1/index.html","https://www.host2.jp/shop/alpha1/koki01/index.html","https://www.host2.jp/shop/alpha1/koki01/pr01-thum.jpg","2","2026-09-24"
"あお","ANARCHY -本店-","https://www.host2.jp/shop/anarchy/index.html","https://www.host2.jp/shop/anarchy/ao00/index.html","https://www.host2.jp/shop/anarchy/ao00/pr01-thum.jpg","2","2026-09-24"
"黒木 零","ANTIQUE direction","https://www.host2.jp/shop/antique/index.html","https://www.host2.jp/shop/antique/rei/index.html","https://www.host2.jp/shop/antique/rei/pr01-thum.jpg","2","2026-09-24"
"蓮","AOI -TOKYO-","https://www.host2.jp/shop/aoi/index.html","https://www.host2.jp/shop/aoi/ren01/index.html","https://www.host2.jp/shop/aoi/ren01/pr01-thum.jpg","2","2026-09-24"
"sena","APiTS","https://www.host2.jp/shop/apits/index.html","https://www.host2.jp/shop/apits/sena2/index.html","https://www.host2.jp/shop/apits/sena2/pr01-thum.jpg","2","2026-09-24"
"旬","ARIEL","https://www.host2.jp/shop/arielspring/index.html","https://www.host2.jp/shop/arielspring/shun02/index.html","https://www.host2.jp/shop/arielspring/shun02/pr01-thum.jpg","2","2026-09-24"
"A","ASCENT","https://www.host2.jp/shop/ascent/index.html","https://www.host2.jp/shop/ascent/a/index.html","https://www.host2.jp/shop/ascent/a/pr01-thum.jpg","2","2026-09-24"
"灰葉 仁","ATTRA","https://www.host2.jp/shop/attra/index.html","https://www.host2.jp/shop/attra/jin/index.html","https://www.host2.jp/shop/attra/jin/pr01-thum.jpg","2","2026-09-24"
"星乃 源","AUB","https://www.host2.jp/shop/aub/index.html","https://www.host2.jp/shop/aub/hoshino/index.html","https://www.host2.jp/shop/aub/hoshino/pr01-thum.jpg","2","2026-09-24"
"成宮乃亜","AVALON","https://www.host2.jp/shop/avalon01/index.html","https://www.host2.jp/shop/avalon01/noa/index.html","https://www.host2.jp/shop/avalon01/noa/pr01-thum.jpg","2","2026-09-24"
"新美 拓也","AWAKE","https://www.host2.jp/shop/awake/index.html","https://www.host2.jp/shop/awake/takuya/index.html","https://www.host2.jp/shop/awake/takuya/pr01-thum.jpg","2","2026-09-24"
"水樹礼斗","AXEL by ACQUA","https://www.host2.jp/shop/axel/index.html","https://www.host2.jp/shop/axel/reito/index.html","https://www.host2.jp/shop/axel/reito/pr01-thum.jpg","2","2026-09-24"
"卯月 操","AXIOM","https://www.host2.jp/shop/axiom/index.html","https://www.host2.jp/shop/axiom/misao/index.html","https://www.host2.jp/shop/axiom/misao/pr01-thum.jpg","2","2026-09-24"
"吉良 タクト","B.T.S  -HONTEN-","https://www.host2.jp/shop/bts02/index.html","https://www.host2.jp/shop/bts02/takuto/index.html","https://www.host2.jp/shop/bts02/takuto/pr01-thum.jpg","2","2026-09-24"
"桐嶋夏也","BABY","https://www.host2.jp/shop/baby/index.html","https://www.host2.jp/shop/baby/natsuya/index.html","https://www.host2.jp/shop/baby/natsuya/pr01-thum.jpg","2","2026-09-24"
"奏希","BEAT CRUSH-TOKYO-","https://www.host2.jp/shop/beat_crush_tokyo/index.html","https://www.host2.jp/shop/beat_crush_tokyo/kanano/index.html","https://www.host2.jp/shop/beat_crush_tokyo/kanano/pr01-thum.jpg","2","2026-09-24"
"迅りょう","BLACK","https://www.host2.jp/shop/black_gd/index.html","https://www.host2.jp/shop/black_gd/ryo/index.html","https://www.host2.jp/shop/black_gd/ryo/pr01-thum.jpg","2","2026-09-24"
"絢斗","BLACK DIAMOND CLUB","https://www.host2.jp/shop/blackdiamond01/index.html","https://www.host2.jp/shop/blackdiamond01/ayato/index.html","https://www.host2.jp/shop/blackdiamond01/ayato/pr01-thum.jpg","2","2026-09-24"
"大河","BLUE","https://www.host2.jp/shop/blue/index.html","https://www.host2.jp/shop/blue/taiga/index.html","https://www.host2.jp/shop/blue/taiga/pr01-thum.jpg","2","2026-09-24"
"RIKUTO","Blue Rose","https://www.host2.jp/shop/bluerose01/index.html","https://www.host2.jp/shop/bluerose01/rikuto01/index.html","https://www.host2.jp/shop/bluerose01/rikuto01/pr01-thum.jpg","2","2026-09-24"
"天馬","BOY","https://www.host2.jp/shop/boy/index.html","https://www.host2.jp/shop/boy/tenma/index.html","https://www.host2.jp/shop/boy/tenma/pr01-thum.jpg","2","2026-09-24"
"やまだはるま","CANDY","https://www.host2.jp/shop/candy01/index.html","https://www.host2.jp/shop/candy01/haruma/index.html","https://www.host2.jp/shop/candy01/haruma/pr01-thum.jpg","2","2026-09-24"
"華神疾翔","CANDYS DIAMOND","https://www.host2.jp/shop/candys_diamond/index.html","https://www.host2.jp/shop/candys_diamond/yamato/index.html","https://www.host2.jp/shop/candys_diamond/yamato/pr01-thum.jpg","2","2026-09-24"
"英 零一華","CANDYS FILM","https://www.host2.jp/shop/candysfilm/index.html","https://www.host2.jp/shop/candysfilm/reika/index.html","https://www.host2.jp/shop/candysfilm/reika/pr01-thum.jpg","2","2026-09-24"
"ONE","CANDYS GOD","https://www.host2.jp/shop/candys_god/index.html","https://www.host2.jp/shop/candys_god/one/index.html","https://www.host2.jp/shop/candys_god/one/pr01-thum.jpg","2","2026-09-24"
"あさや","CANDYS GOD -EATER-","https://www.host2.jp/shop/candys_god02/index.html","https://www.host2.jp/shop/candys_god02/asaya/index.html","https://www.host2.jp/shop/candys_god02/asaya/pr01-thum.jpg","2","2026-09-24"
"綾","CANDYS HEAVEN","https://www.host2.jp/shop/heaven_gd/index.html","https://www.host2.jp/shop/heaven_gd/aya/index.html","https://www.host2.jp/shop/heaven_gd/aya/pr01-thum.jpg","2","2026-09-24"
"柊レン","Celeste","https://www.host2.jp/shop/celeste01/index.html","https://www.host2.jp/shop/celeste01/ren01/index.html","https://www.host2.jp/shop/celeste01/ren01/pr01-thum.jpg","2","2026-09-24"
"九条 麗","CENTURY TOKYO","https://www.host2.jp/shop/century02/index.html","https://www.host2.jp/shop/century02/rei01/index.html","https://www.host2.jp/shop/century02/rei01/pr01-thum.jpg","2","2026-09-24"
"南条京垓","Chloe -Queens-","https://www.host2.jp/shop/chloe02/index.html","https://www.host2.jp/shop/chloe02/kyoga/index.html","https://www.host2.jp/shop/chloe02/kyoga/pr01-thum.jpg","2","2026-09-24"
"真桜","CIEL","https://www.host2.jp/shop/ciel/index.html","https://www.host2.jp/shop/ciel/mao/index.html","https://www.host2.jp/shop/ciel/mao/pr01-thum.jpg","2","2026-09-24"
"K","CLASSIC JAPAN","https://www.host2.jp/shop/classicJapan/index.html","https://www.host2.jp/shop/classicJapan/k01/index.html","https://www.host2.jp/shop/classicJapan/k01/pr01-thum.jpg","2","2026-09-24"
"基山 ヒロト","CLASSY","https://www.host2.jp/shop/classy_bj/index.html","https://www.host2.jp/shop/classy_bj/hiroto/index.html","https://www.host2.jp/shop/classy_bj/hiroto/pr01-thum.jpg","2","2026-09-24"
"皇姫 碧","club -FAIRY-","https://www.host2.jp/shop/c_fairy/index.html","https://www.host2.jp/shop/c_fairy/ao/index.html","https://www.host2.jp/shop/c_fairy/ao/pr01-thum.jpg","2","2026-09-24"
"森 波夏","club -僕らの森-","https://www.host2.jp/shop/hatch_boku/index.html","https://www.host2.jp/shop/hatch_boku/naga/index.html","https://www.host2.jp/shop/hatch_boku/naga/pr01-thum.jpg","2","2026-09-24"
"流川 健太郎","club nika","https://www.host2.jp/shop/nika/index.html","https://www.host2.jp/shop/nika/kentaro/index.html","https://www.host2.jp/shop/nika/kentaro/pr01-thum.jpg","2","2026-09-24"
"タケル","Cruise","https://www.host2.jp/shop/cruise/index.html","https://www.host2.jp/shop/cruise/takeru2/index.html","https://www.host2.jp/shop/cruise/takeru2/pr01-thum.jpg","2","2026-09-24"
"蓮虎","CRYSTAL","https://www.host2.jp/shop/crystal02/index.html","https://www.host2.jp/shop/crystal02/rento/index.html","https://www.host2.jp/shop/crystal02/rento/pr01-thum.jpg","2","2026-09-24"
"陽糸","CURE","https://www.host2.jp/shop/cure/index.html","https://www.host2.jp/shop/cure/hiito/index.html","https://www.host2.jp/shop/cure/hiito/pr01-thum.jpg","2","2026-09-24"
"流川 楓","DEAR'S ACE","https://www.host2.jp/shop/dearsaces01/index.html","https://www.host2.jp/shop/dearsaces01/kaede01/index.html","https://www.host2.jp/shop/dearsaces01/kaede01/pr01-thum.jpg","2","2026-09-24"
"桐島なつ","DEAR'S ACE -CRAY-G NEO-","https://www.host2.jp/shop/dearsacescraygneo/index.html","https://www.host2.jp/shop/dearsacescraygneo/natsu/index.html","https://www.host2.jp/shop/dearsacescraygneo/natsu/pr01-thum.jpg","2","2026-09-24"
"一舞姫","Dear's CROWN","https://www.host2.jp/shop/dearscrown/index.html","https://www.host2.jp/shop/dearscrown/ibuki/index.html","https://www.host2.jp/shop/dearscrown/ibuki/pr01-thum.jpg","2","2026-09-24"
"御子神 美緒","Decent","https://www.host2.jp/shop/decent/index.html","https://www.host2.jp/shop/decent/mio/index.html","https://www.host2.jp/shop/decent/mio/pr01-thum.jpg","2","2026-09-24"
"一条乃愛","DEEP","https://www.host2.jp/shop/deep03/index.html","https://www.host2.jp/shop/deep03/noa01/index.html","https://www.host2.jp/shop/deep03/noa01/pr01-thum.jpg","2","2026-09-24"
"米津玄師＠ハチ","Deray","https://www.host2.jp/shop/deray/index.html","https://www.host2.jp/shop/deray/genshi/index.html","https://www.host2.jp/shop/deray/genshi/pr01-thum.jpg","2","2026-09-24"
"桜酉杏弥","Dewl","https://www.host2.jp/shop/dewl/index.html","https://www.host2.jp/shop/dewl/kyoya/index.html","https://www.host2.jp/shop/dewl/kyoya/pr01-thum.jpg","2","2026-09-24"
"早乙女らんま","Dio","https://www.host2.jp/shop/dio2/index.html","https://www.host2.jp/shop/dio2/ramma/index.html","https://www.host2.jp/shop/dio2/ramma/pr01-thum.jpg","2","2026-09-24"
"神童レナ","DOLCE1","https://www.host2.jp/shop/dolce1/index.html","https://www.host2.jp/shop/dolce1/rena/index.html","https://www.host2.jp/shop/dolce1/rena/pr01-thum.jpg","2","2026-09-24"
"楠りあむ","DREAM本店","https://www.host2.jp/shop/dreamgd/index.html","https://www.host2.jp/shop/dreamgd/riamu/index.html","https://www.host2.jp/shop/dreamgd/riamu/pr01-thum.jpg","2","2026-09-24"
"神崎聖弥","Drop","https://www.host2.jp/shop/drop/index.html","https://www.host2.jp/shop/drop/seiya2/index.html","https://www.host2.jp/shop/drop/seiya2/pr01-thum.jpg","2","2026-09-24"
"REI","EARTH","https://www.host2.jp/shop/earth3/index.html","https://www.host2.jp/shop/earth3/rei2/index.html","https://www.host2.jp/shop/earth3/rei2/pr01-thum.jpg","2","2026-09-24"
